Wavenumber,0,1,2,5,10,15,20,30
726.062,0.120411,0.143474,0.158672,0.213279,0.262831,0.282549,0.297457,0.309947
727.027,0.121426,0.143942,0.158487,0.212724,0.263598,0.282004,0.296206,0.308933
727.991,0.122456,0.14411,0.158257,0.212846,0.263356,0.281703,0.294636,0.307642
728.955,0.123435,0.143836,0.158288,0.212846,0.261552,0.281679,0.293069,0.305874
729.919,0.124611,0.143655,0.158815,0.212801,0.259628,0.281811,0.292113,0.304033
730.884,0.126047,0.143711,0.15947,0.212862,0.258532,0.281491,0.291461,0.302793
731.848,0.127691,0.143826,0.159928,0.212503,0.257949,0.280461,0.290628,0.302321
732.812,0.129648,0.144152,0.159936,0.211438,0.257603,0.279409,0.289763,0.301798
733.776,0.131803,0.144963,0.15933,0.210239,0.257367,0.278771,0.289099,0.300599
734.74,0.134031,0.146363,0.15872,0.209417,0.257023,0.277815,0.288467,0.299214
735.705,0.136458,0.148003,0.158961,0.208752,0.256217,0.275913,0.287421,0.298306
736.669,0.139082,0.149137,0.160021,0.207982,0.254688,0.273664,0.28577,0.297814
737.633,0.141841,0.149573,0.161226,0.207231,0.253021,0.272168,0.283977,0.297304
738.597,0.144752,0.149896,0.162134,0.206499,0.251893,0.271584,0.282584,0.296414
739.562,0.14761,0.15058,0.162714,0.205703,0.25099,0.27088,0.281544,0.294931
740.526,0.150295,0.151677,0.163143,0.205092,0.250049,0.269454,0.280523,0.293037
741.49,0.15325,0.153134,0.16372,0.205014,0.249492,0.268113,0.279516,0.291434
742.454,0.156735,0.15482,0.164542,0.205395,0.249205,0.267511,0.278713,0.290446
743.419,0.160136,0.156374,0.165291,0.205712,0.248521,0.267058,0.277975,0.28944
744.383,0.162781,0.157383,0.165724,0.205597,0.247469,0.266165,0.276962,0.287988
745.347,0.164882,0.157939,0.165995,0.205185,0.246489,0.265097,0.275543,0.286474
746.311,0.167061,0.158669,0.166439,0.204731,0.245643,0.264304,0.273912,0.285238
747.275,0.16935,0.159928,0.16732,0.204298,0.244848,0.26371,0.272422,0.284132
748.24,0.171155,0.161412,0.168511,0.20397,0.244065,0.262898,0.271369,0.283058
749.204,0.172156,0.162654,0.169476,0.203793,0.243179,0.261736,0.270714,0.282075
